group_id,A,B,D,cardinality,synteny,group,chrs,origin
5046,TraesCS2A02G405700,TraesCS2B02G423500,TraesCS2D02G402400,01:01:01,syntenic,triad,2,ABD
5047,TraesCS2A02G405800,TraesCS2B02G423600,TraesCS2D02G402500,01:01:01,syntenic,triad,2,ABD
5048,TraesCS2A02G406000,TraesCS2B02G423700,TraesCS2D02G402900,01:01:01,syntenic,triad,2,ABD
5049,TraesCS2A02G406100,TraesCS2B02G423800,TraesCS2D02G403000,01:01:01,syntenic,triad,2,ABD
5050,TraesCS2A02G406200,TraesCS2B02G423900,TraesCS2D02G403100,01:01:01,syntenic,triad,2,ABD
5051,TraesCS2A02G406300,TraesCS2B02G424000,TraesCS2D02G403200,01:01:01,syntenic,triad,2,ABD
5052,TraesCS2A02G406600,TraesCS2B02G424200,TraesCS2D02G403500,01:01:01,syntenic,triad,2,ABD
5053,TraesCS2A02G406700,TraesCS2B02G424300,TraesCS2D02G403600,01:01:01,syntenic,triad,2,ABD
5054,TraesCS2A02G406800,TraesCS2B02G424400,TraesCS2D02G403700,01:01:01,syntenic,triad,2,ABD
5055,TraesCS2A02G406900,TraesCS2B02G424500,TraesCS2D02G403800,01:01:01,syntenic,triad,2,ABD
5056,TraesCS2A02G407000,TraesCS2B02G424600,TraesCS2D02G403900,01:01:01,syntenic,triad,2,ABD
5057,TraesCS2A02G407100,TraesCS2B02G424800,TraesCS2D02G404100,01:01:01,syntenic,triad,2,ABD
5058,TraesCS2A02G407200,TraesCS2B02G424900,TraesCS2D02G404200,01:01:01,syntenic,triad,2,ABD
5059,TraesCS2A02G407300,TraesCS2B02G425000,TraesCS2D02G404300,01:01:01,syntenic,triad,2,ABD
5060,TraesCS2A02G407400,TraesCS2B02G425900,TraesCS2D02G404400,01:01:01,syntenic,triad,2,ABD
5061,TraesCS2A02G407500,TraesCS2B02G425400,TraesCS2D02G404600,01:01:01,syntenic,triad,2,ABD
5062,TraesCS2A02G407600,TraesCS2B02G425500,TraesCS2D02G404700,01:01:01,syntenic,triad,2,ABD
5063,TraesCS2A02G407900,TraesCS2B02G426100,TraesCS2D02G405200,01:01:01,syntenic,triad,2,ABD
5064,TraesCS2A02G408000,TraesCS2B02G426200,TraesCS2D02G405300,01:01:01,syntenic,triad,2,ABD
5065,TraesCS2A02G408100,TraesCS2B02G426300,TraesCS2D02G405400,01:01:01,syntenic,triad,2,ABD
5066,TraesCS2A02G409200,TraesCS2B02G427700,TraesCS2D02G405600,01:01:01,syntenic,triad,2,ABD
5067,TraesCS2A02G409000,TraesCS2B02G427500,TraesCS2D02G405800,01:01:01,syntenic,triad,2,ABD
5068,TraesCS2A02G408900,TraesCS2B02G427200,TraesCS2D02G406000,01:01:01,syntenic,triad,2,ABD
5069,TraesCS2A02G408600,TraesCS2B02G426900,TraesCS2D02G406300,01:01:01,syntenic,triad,2,ABD
5070,TraesCS2A02G408400,TraesCS2B02G426800,TraesCS2D02G406400,01:01:01,syntenic,triad,2,ABD
5071,TraesCS2A02G409300,TraesCS2B02G427800,TraesCS2D02G406700,01:01:01,syntenic,triad,2,ABD
5072,TraesCS2A02G409400,TraesCS2B02G428000,TraesCS2D02G406800,01:01:01,syntenic,triad,2,ABD
5073,TraesCS2A02G409700,TraesCS2B02G428100,TraesCS2D02G407000,01:01:01,syntenic,triad,2,ABD
5074,TraesCS2A02G409800,TraesCS2B02G428200,TraesCS2D02G407100,01:01:01,syntenic,triad,2,ABD
5075,TraesCS2A02G410000,TraesCS2B02G428300,TraesCS2D02G407200,01:01:01,syntenic,triad,2,ABD
5076,TraesCS2A02G410100,TraesCS2B02G428500,TraesCS2D02G407300,01:01:01,syntenic,triad,2,ABD
5077,TraesCS2A02G410300,TraesCS2B02G428900,TraesCS2D02G407600,01:01:01,syntenic,triad,2,ABD
5078,TraesCS2A02G410400,TraesCS2B02G429200,TraesCS2D02G407800,01:01:01,syntenic,triad,2,ABD
5079,TraesCS2A02G410500,TraesCS2B02G429300,TraesCS2D02G407900,01:01:01,syntenic,triad,2,ABD
5080,TraesCS2A02G410700,TraesCS2B02G429500,TraesCS2D02G408100,01:01:01,syntenic,triad,2,ABD
5081,TraesCS2A02G410800,TraesCS2B02G429600,TraesCS2D02G408200,01:01:01,syntenic,triad,2,ABD
5082,TraesCS2A02G411000,TraesCS2B02G429900,TraesCS2D02G408400,01:01:01,syntenic,triad,2,ABD
5083,TraesCS2A02G411200,TraesCS2B02G430000,TraesCS2D02G408700,01:01:01,syntenic,triad,2,ABD
5084,TraesCS2A02G411300,TraesCS2B02G430100,TraesCS2D02G408800,01:01:01,syntenic,triad,2,ABD
5085,TraesCS2A02G411800,TraesCS2B02G430400,TraesCS2D02G409100,01:01:01,syntenic,triad,2,ABD
5086,TraesCS2A02G412000,TraesCS2B02G430600,TraesCS2D02G409200,01:01:01,syntenic,triad,2,ABD
5087,TraesCS2A02G412100,TraesCS2B02G430700,TraesCS2D02G409300,01:01:01,syntenic,triad,2,ABD
5088,TraesCS2A02G412200,TraesCS2B02G430800,TraesCS2D02G409400,01:01:01,syntenic,triad,2,ABD
5089,TraesCS2A02G412300,TraesCS2B02G430900,TraesCS2D02G409500,01:01:01,syntenic,triad,2,ABD
5090,TraesCS2A02G412400,TraesCS2B02G431000,TraesCS2D02G409600,01:01:01,syntenic,triad,2,ABD
5091,TraesCS2A02G412500,TraesCS2B02G431100,TraesCS2D02G409700,01:01:01,syntenic,triad,2,ABD
5092,TraesCS2A02G412600,TraesCS2B02G431700,TraesCS2D02G409900,01:01:01,syntenic,triad,2,ABD
5093,TraesCS2A02G412700,TraesCS2B02G431500,TraesCS2D02G410000,01:01:01,syntenic,triad,2,ABD
5094,TraesCS2A02G412800,TraesCS2B02G431400,TraesCS2D02G410100,01:01:01,syntenic,triad,2,ABD
5095,TraesCS2A02G413000,TraesCS2B02G431200,TraesCS2D02G410200,01:01:01,syntenic,triad,2,ABD
5096,TraesCS2A02G413100,TraesCS2B02G431800,TraesCS2D02G410300,01:01:01,syntenic,triad,2,ABD
5097,TraesCS2A02G413200,TraesCS2B02G431900,TraesCS2D02G410400,01:01:01,syntenic,triad,2,ABD
5098,TraesCS2A02G414000,TraesCS2B02G432900,TraesCS2D02G410600,01:01:01,syntenic,triad,2,ABD
5099,TraesCS2A02G413900,TraesCS2B02G432700,TraesCS2D02G410700,01:01:01,syntenic,triad,2,ABD
5100,TraesCS2A02G413800,TraesCS2B02G432600,TraesCS2D02G410800,01:01:01,syntenic,triad,2,ABD
5101,TraesCS2A02G413700,TraesCS2B02G432500,TraesCS2D02G410900,01:01:01,syntenic,triad,2,ABD
5102,TraesCS2A02G413600,TraesCS2B02G432300,TraesCS2D02G411000,01:01:01,syntenic,triad,2,ABD
5103,TraesCS2A02G413500,TraesCS2B02G432200,TraesCS2D02G411100,01:01:01,syntenic,triad,2,ABD
5104,TraesCS2A02G413400,TraesCS2B02G432100,TraesCS2D02G411200,01:01:01,syntenic,triad,2,ABD
5105,TraesCS2A02G413300,TraesCS2B02G432000,TraesCS2D02G411300,01:01:01,syntenic,triad,2,ABD
5106,TraesCS2A02G414100,TraesCS2B02G433200,TraesCS2D02G411400,01:01:01,syntenic,triad,2,ABD
5107,TraesCS2A02G414200,TraesCS2B02G433300,TraesCS2D02G411500,01:01:01,syntenic,triad,2,ABD
5108,TraesCS2A02G414300,TraesCS2B02G433400,TraesCS2D02G411600,01:01:01,syntenic,triad,2,ABD
5109,TraesCS2A02G414400,TraesCS2B02G433500,TraesCS2D02G411700,01:01:01,syntenic,triad,2,ABD
5110,TraesCS2A02G414500,TraesCS2B02G433700,TraesCS2D02G411800,01:01:01,syntenic,triad,2,ABD
5111,TraesCS2A02G414600,TraesCS2B02G433800,TraesCS2D02G411900,01:01:01,syntenic,triad,2,ABD
5112,TraesCS2A02G414700,TraesCS2B02G433900,TraesCS2D02G412000,01:01:01,syntenic,triad,2,ABD
5113,TraesCS2A02G414800,TraesCS2B02G434000,TraesCS2D02G412100,01:01:01,syntenic,triad,2,ABD
5114,TraesCS2A02G415100,TraesCS2B02G434100,TraesCS2D02G412200,01:01:01,syntenic,triad,2,ABD
5115,TraesCS2A02G415200,TraesCS2B02G434200,TraesCS2D02G412300,01:01:01,syntenic,triad,2,ABD
5116,TraesCS2A02G415300,TraesCS2B02G434300,TraesCS2D02G412400,01:01:01,syntenic,triad,2,ABD
5117,TraesCS2A02G415400,TraesCS2B02G434400,TraesCS2D02G412500,01:01:01,syntenic,triad,2,ABD
5118,TraesCS2A02G415600,TraesCS2B02G434600,TraesCS2D02G412600,01:01:01,syntenic,triad,2,ABD
5119,TraesCS2A02G415700,TraesCS2B02G434700,TraesCS2D02G412700,01:01:01,syntenic,triad,2,ABD
5120,TraesCS2A02G415800,TraesCS2B02G434800,TraesCS2D02G412800,01:01:01,syntenic,triad,2,ABD
5121,TraesCS2A02G415900,TraesCS2B02G434900,TraesCS2D02G412900,01:01:01,syntenic,triad,2,ABD
5122,TraesCS2A02G416000,TraesCS2B02G435000,TraesCS2D02G413000,01:01:01,syntenic,triad,2,ABD
5123,TraesCS5A02G216600,TraesCS2B02G436700,TraesCS2D02G413100,01:01:01,non_syntenic,triad,,ABD
5124,TraesCS1A02G201300,TraesCS6B02G288000,TraesCS2D02G413300,01:01:01,non_syntenic,triad,,ABD
5125,TraesCS2A02G416400,TraesCS2B02G435300,TraesCS2D02G413400,01:01:01,syntenic,triad,2,ABD
5126,TraesCS2A02G416500,TraesCS2B02G435400,TraesCS2D02G413500,01:01:01,syntenic,triad,2,ABD
5127,TraesCS2A02G416600,TraesCS2B02G435600,TraesCS2D02G413600,01:01:01,syntenic,triad,2,ABD
5128,TraesCS2A02G416900,TraesCS2B02G435900,TraesCS2D02G414200,01:01:01,syntenic,triad,2,ABD
5129,TraesCS2A02G417100,TraesCS2B02G436100,TraesCS2D02G414300,01:01:01,syntenic,triad,2,ABD
5130,TraesCS1A02G187200,TraesCS3B02G300500,TraesCS2D02G414400,01:01:01,non_syntenic,triad,,ABD
5131,TraesCS2A02G417200,TraesCS2B02G436200,TraesCS2D02G414500,01:01:01,syntenic,triad,2,ABD
5132,TraesCS2A02G417300,TraesCS2B02G436300,TraesCS2D02G414600,01:01:01,syntenic,triad,2,ABD
5133,TraesCS2A02G417500,TraesCS2B02G436400,TraesCS2D02G414800,01:01:01,syntenic,triad,2,ABD
5134,TraesCS2A02G417900,TraesCS2B02G436800,TraesCS2D02G415100,01:01:01,syntenic,triad,2,ABD
5135,TraesCS2A02G418200,TraesCS2B02G437200,TraesCS2D02G415600,01:01:01,syntenic,triad,2,ABD
5136,TraesCS2A02G418300,TraesCS2B02G437300,TraesCS2D02G415700,01:01:01,syntenic,triad,2,ABD
5137,TraesCS2A02G418400,TraesCS2B02G437400,TraesCS2D02G415800,01:01:01,syntenic,triad,2,ABD
5138,TraesCS2A02G419000,TraesCS2B02G437700,TraesCS2D02G415900,01:01:01,syntenic,triad,2,ABD
5139,TraesCS2A02G419100,TraesCS2B02G437800,TraesCS2D02G416000,01:01:01,syntenic,triad,2,ABD
5140,TraesCS2A02G419200,TraesCS2B02G437900,TraesCS2D02G416200,01:01:01,syntenic,triad,2,ABD
5141,TraesCS2A02G419500,TraesCS2B02G438200,TraesCS2D02G416500,01:01:01,syntenic,triad,2,ABD
5142,TraesCS2A02G419900,TraesCS2B02G439000,TraesCS2D02G417000,01:01:01,syntenic,triad,2,ABD
5143,TraesCS2A02G420000,TraesCS2B02G439100,TraesCS2D02G417100,01:01:01,syntenic,triad,2,ABD
5144,TraesCS2A02G420100,TraesCS2B02G439200,TraesCS2D02G417200,01:01:01,syntenic,triad,2,ABD
5145,TraesCS2A02G420600,TraesCS2B02G439500,TraesCS2D02G417300,01:01:01,syntenic,triad,2,ABD
5146,TraesCS2A02G420700,TraesCS2B02G439700,TraesCS2D02G417400,01:01:01,syntenic,triad,2,ABD
5147,TraesCS2A02G420800,TraesCS2B02G439900,TraesCS2D02G417800,01:01:01,syntenic,triad,2,ABD
5148,TraesCS2A02G420900,TraesCS2B02G440000,TraesCS2D02G417900,01:01:01,syntenic,triad,2,ABD
5149,TraesCS2A02G421100,TraesCS2B02G440200,TraesCS2D02G418200,01:01:01,syntenic,triad,2,ABD
5150,TraesCS2A02G421400,TraesCS2B02G440400,TraesCS2D02G418400,01:01:01,syntenic,triad,2,ABD
5151,TraesCS2A02G422100,TraesCS2B02G440700,TraesCS2D02G418600,01:01:01,syntenic,triad,2,ABD
5152,TraesCS2A02G422300,TraesCS2B02G440800,TraesCS2D02G418700,01:01:01,syntenic,triad,2,ABD
5153,TraesCS2A02G422400,TraesCS2B02G440900,TraesCS2D02G418800,01:01:01,syntenic,triad,2,ABD
5154,TraesCS2A02G422500,TraesCS2B02G441000,TraesCS2D02G418900,01:01:01,syntenic,triad,2,ABD
5155,TraesCS2A02G422600,TraesCS2B02G441100,TraesCS2D02G419000,01:01:01,syntenic,triad,2,ABD
5156,TraesCS2A02G422700,TraesCS2B02G441200,TraesCS2D02G419100,01:01:01,syntenic,triad,2,ABD
5157,TraesCS2A02G422900,TraesCS2B02G442500,TraesCS2D02G420500,01:01:01,syntenic,triad,2,ABD
5158,TraesCS2A02G423000,TraesCS2B02G442600,TraesCS2D02G420800,01:01:01,syntenic,triad,2,ABD
5159,TraesCS2A02G423300,TraesCS2B02G442700,TraesCS2D02G420900,01:01:01,syntenic,triad,2,ABD
5160,TraesCS2A02G423400,TraesCS2B02G442800,TraesCS2D02G421100,01:01:01,syntenic,triad,2,ABD
5161,TraesCS2A02G423500,TraesCS2B02G442900,TraesCS2D02G421200,01:01:01,syntenic,triad,2,ABD
5162,TraesCS2A02G423600,TraesCS2B02G443100,TraesCS2D02G421400,01:01:01,syntenic,triad,2,ABD
5163,TraesCS2A02G423700,TraesCS2B02G443300,TraesCS2D02G421500,01:01:01,syntenic,triad,2,ABD
5164,TraesCS2A02G423800,TraesCS2B02G443400,TraesCS2D02G421600,01:01:01,syntenic,triad,2,ABD
5165,TraesCS2A02G423900,TraesCS2B02G443500,TraesCS2D02G421700,01:01:01,syntenic,triad,2,ABD
5166,TraesCS2A02G424000,TraesCS2B02G443600,TraesCS2D02G421800,01:01:01,syntenic,triad,2,ABD
5167,TraesCS2A02G424100,TraesCS2B02G443700,TraesCS2D02G421900,01:01:01,syntenic,triad,2,ABD
5168,TraesCS2A02G424200,TraesCS2B02G443800,TraesCS2D02G422000,01:01:01,syntenic,triad,2,ABD
5169,TraesCS2A02G424300,TraesCS2B02G443900,TraesCS2D02G422100,01:01:01,syntenic,triad,2,ABD
5170,TraesCS2A02G424400,TraesCS2B02G444000,TraesCS2D02G422200,01:01:01,syntenic,triad,2,ABD
5171,TraesCS2A02G424500,TraesCS2B02G444100,TraesCS2D02G422300,01:01:01,syntenic,triad,2,ABD
5172,TraesCS2A02G424600,TraesCS2B02G444200,TraesCS2D02G422400,01:01:01,syntenic,triad,2,ABD
5173,TraesCS2A02G424700,TraesCS2B02G444400,TraesCS2D02G422600,01:01:01,syntenic,triad,2,ABD
5174,TraesCS2A02G424800,TraesCS2B02G444500,TraesCS2D02G422700,01:01:01,syntenic,triad,2,ABD
5175,TraesCS2A02G424900,TraesCS2B02G444700,TraesCS2D02G422900,01:01:01,syntenic,triad,2,ABD
5176,TraesCS2A02G425000,TraesCS2B02G444800,TraesCS2D02G423000,01:01:01,syntenic,triad,2,ABD
5177,TraesCS2A02G425200,TraesCS2B02G445000,TraesCS2D02G423200,01:01:01,syntenic,triad,2,ABD
5178,TraesCS2A02G425400,TraesCS2B02G445700,TraesCS2D02G423300,01:01:01,syntenic,triad,2,ABD
5179,TraesCS2A02G425500,TraesCS2B02G445800,TraesCS2D02G423400,01:01:01,syntenic,triad,2,ABD
5180,TraesCS2A02G425600,TraesCS2B02G445900,TraesCS2D02G423500,01:01:01,syntenic,triad,2,ABD
5181,TraesCS2A02G425700,TraesCS2B02G446000,TraesCS2D02G423600,01:01:01,syntenic,triad,2,ABD
5182,TraesCS2A02G425800,TraesCS2B02G446100,TraesCS2D02G423700,01:01:01,syntenic,triad,2,ABD
5183,TraesCS2A02G425900,TraesCS2B02G446200,TraesCS2D02G423800,01:01:01,syntenic,triad,2,ABD
5184,TraesCS2A02G425919,TraesCS2B02G446235,TraesCS2D02G423900,01:01:01,syntenic,triad,2,ABD
5185,TraesCS2A02G426000,TraesCS2B02G446300,TraesCS2D02G424100,01:01:01,syntenic,triad,2,ABD
5186,TraesCS2A02G426100,TraesCS2B02G446400,TraesCS2D02G424200,01:01:01,syntenic,triad,2,ABD
5187,TraesCS2A02G426200,TraesCS2B02G446500,TraesCS2D02G424300,01:01:01,syntenic,triad,2,ABD
5188,TraesCS2A02G426300,TraesCS2B02G446700,TraesCS2D02G424500,01:01:01,syntenic,triad,2,ABD
5189,TraesCS2A02G426400,TraesCS2B02G446800,TraesCS2D02G424600,01:01:01,syntenic,triad,2,ABD
5190,TraesCS2A02G426600,TraesCS2B02G447100,TraesCS2D02G424800,01:01:01,syntenic,triad,2,ABD
5191,TraesCS2A02G426700,TraesCS2B02G447200,TraesCS2D02G424900,01:01:01,syntenic,triad,2,ABD
5192,TraesCS2A02G426900,TraesCS2B02G447300,TraesCS2D02G425000,01:01:01,syntenic,triad,2,ABD
5193,TraesCS2A02G427000,TraesCS2B02G447400,TraesCS2D02G425100,01:01:01,syntenic,triad,2,ABD
5194,TraesCS2A02G427100,TraesCS2B02G447500,TraesCS2D02G425200,01:01:01,syntenic,triad,2,ABD
5195,TraesCS2A02G427200,TraesCS2B02G447600,TraesCS2D02G425300,01:01:01,syntenic,triad,2,ABD
5196,TraesCS2A02G427300,TraesCS2B02G447800,TraesCS2D02G425400,01:01:01,syntenic,triad,2,ABD
5197,TraesCS2A02G427400,TraesCS2B02G447900,TraesCS2D02G425500,01:01:01,syntenic,triad,2,ABD
5198,TraesCS2A02G427600,TraesCS2B02G448000,TraesCS2D02G425600,01:01:01,syntenic,triad,2,ABD
5199,TraesCS2A02G427700,TraesCS2B02G448100,TraesCS2D02G425700,01:01:01,syntenic,triad,2,ABD
5200,TraesCS2A02G427900,TraesCS2B02G448300,TraesCS2D02G425900,01:01:01,syntenic,triad,2,ABD
5201,TraesCS2A02G428000,TraesCS2B02G448400,TraesCS2D02G426000,01:01:01,syntenic,triad,2,ABD
5202,TraesCS2A02G428100,TraesCS2B02G448500,TraesCS2D02G426100,01:01:01,syntenic,triad,2,ABD
5203,TraesCS2A02G428200,TraesCS2B02G448700,TraesCS2D02G426300,01:01:01,syntenic,triad,2,ABD
5204,TraesCS2A02G428400,TraesCS2B02G449100,TraesCS2D02G426500,01:01:01,syntenic,triad,2,ABD
5205,TraesCS2A02G428500,TraesCS2B02G449200,TraesCS2D02G426600,01:01:01,syntenic,triad,2,ABD
5206,TraesCS2A02G429000,TraesCS2B02G449600,TraesCS2D02G426800,01:01:01,syntenic,triad,2,ABD
5207,TraesCS2A02G429200,TraesCS2B02G449700,TraesCS2D02G427000,01:01:01,syntenic,triad,2,ABD
5208,TraesCS2A02G429400,TraesCS2B02G449900,TraesCS2D02G427100,01:01:01,syntenic,triad,2,ABD
5209,TraesCS2A02G429800,TraesCS2B02G450700,TraesCS2D02G427400,01:01:01,syntenic,triad,2,ABD
5210,TraesCS2A02G430100,TraesCS2B02G450800,TraesCS2D02G427700,01:01:01,syntenic,triad,2,ABD
5211,TraesCS2A02G430300,TraesCS2B02G450900,TraesCS2D02G427900,01:01:01,syntenic,triad,2,ABD
5212,TraesCS2A02G430400,TraesCS2B02G451000,TraesCS2D02G428000,01:01:01,syntenic,triad,2,ABD
5213,TraesCS2A02G430500,TraesCS2B02G451100,TraesCS2D02G428100,01:01:01,syntenic,triad,2,ABD
5214,TraesCS2A02G430600,TraesCS2B02G451300,TraesCS2D02G428200,01:01:01,syntenic,triad,2,ABD
5215,TraesCS2A02G430700,TraesCS2B02G451900,TraesCS2D02G428600,01:01:01,syntenic,triad,2,ABD
5216,TraesCS2A02G430800,TraesCS2B02G452100,TraesCS2D02G428628,01:01:01,syntenic,triad,2,ABD
5217,TraesCS2A02G430900,TraesCS2B02G452200,TraesCS2D02G428700,01:01:01,syntenic,triad,2,ABD
5218,TraesCS2A02G431000,TraesCS2B02G452300,TraesCS2D02G428800,01:01:01,syntenic,triad,2,ABD
5219,TraesCS2A02G431100,TraesCS2B02G452400,TraesCS2D02G428900,01:01:01,syntenic,triad,2,ABD
5220,TraesCS2A02G431200,TraesCS2B02G452500,TraesCS2D02G429000,01:01:01,syntenic,triad,2,ABD
5221,TraesCS2A02G431300,TraesCS2B02G452800,TraesCS2D02G429300,01:01:01,syntenic,triad,2,ABD
5222,TraesCS2A02G431400,TraesCS2B02G452900,TraesCS2D02G429400,01:01:01,syntenic,triad,2,ABD
5223,TraesCS2A02G431500,TraesCS2B02G453000,TraesCS2D02G429500,01:01:01,syntenic,triad,2,ABD
5224,TraesCS2A02G431600,TraesCS2B02G453100,TraesCS2D02G429600,01:01:01,syntenic,triad,2,ABD
5225,TraesCS2A02G431800,TraesCS2B02G453300,TraesCS2D02G429800,01:01:01,syntenic,triad,2,ABD
5226,TraesCS2A02G431900,TraesCS2B02G453400,TraesCS2D02G429900,01:01:01,syntenic,triad,2,ABD
5227,TraesCS2A02G432100,TraesCS2B02G453500,TraesCS2D02G430000,01:01:01,syntenic,triad,2,ABD
5228,TraesCS2A02G432400,TraesCS2B02G453600,TraesCS2D02G430100,01:01:01,syntenic,triad,2,ABD
5229,TraesCS2A02G432600,TraesCS2B02G453900,TraesCS2D02G430500,01:01:01,syntenic,triad,2,ABD
5230,TraesCS2A02G432700,TraesCS2B02G454000,TraesCS2D02G430700,01:01:01,syntenic,triad,2,ABD
5231,TraesCS2A02G432800,TraesCS2B02G454100,TraesCS2D02G430800,01:01:01,syntenic,triad,2,ABD
5232,TraesCS2A02G432900,TraesCS2B02G454200,TraesCS2D02G430900,01:01:01,syntenic,triad,2,ABD
5233,TraesCS2A02G433000,TraesCS2B02G454300,TraesCS2D02G431000,01:01:01,syntenic,triad,2,ABD
5234,TraesCS2A02G433500,TraesCS2B02G454500,TraesCS2D02G431500,01:01:01,syntenic,triad,2,ABD
5235,TraesCS2A02G433600,TraesCS2B02G454600,TraesCS2D02G431600,01:01:01,syntenic,triad,2,ABD
5236,TraesCS2A02G433800,TraesCS2B02G454800,TraesCS2D02G431800,01:01:01,syntenic,triad,2,ABD
5237,TraesCS2A02G434300,TraesCS2B02G455400,TraesCS2D02G432100,01:01:01,syntenic,triad,2,ABD
5238,TraesCS2A02G434400,TraesCS2B02G455500,TraesCS2D02G432200,01:01:01,syntenic,triad,2,ABD
5239,TraesCS2A02G434500,TraesCS2B02G455600,TraesCS2D02G432300,01:01:01,syntenic,triad,2,ABD
5240,TraesCS2A02G434600,TraesCS2B02G455700,TraesCS2D02G432400,01:01:01,syntenic,triad,2,ABD
5241,TraesCS2A02G434700,TraesCS2B02G455800,TraesCS2D02G432500,01:01:01,syntenic,triad,2,ABD
5242,TraesCS2A02G434800,TraesCS2B02G455900,TraesCS2D02G432600,01:01:01,syntenic,triad,2,ABD
5243,TraesCS2A02G437300,TraesCS2B02G456000,TraesCS2D02G432700,01:01:01,syntenic,triad,2,ABD
5244,TraesCS2A02G437200,TraesCS2B02G456100,TraesCS2D02G432800,01:01:01,syntenic,triad,2,ABD
5245,TraesCS2A02G437100,TraesCS2B02G456200,TraesCS2D02G432900,01:01:01,syntenic,triad,2,ABD
5246,TraesCS2A02G436900,TraesCS2B02G456300,TraesCS2D02G433000,01:01:01,syntenic,triad,2,ABD
5247,TraesCS2A02G436800,TraesCS2B02G456400,TraesCS2D02G433100,01:01:01,syntenic,triad,2,ABD
5248,TraesCS2A02G436700,TraesCS2B02G456500,TraesCS2D02G433200,01:01:01,syntenic,triad,2,ABD
5249,TraesCS2A02G436600,TraesCS2B02G456600,TraesCS2D02G433300,01:01:01,syntenic,triad,2,ABD
5250,TraesCS2A02G436500,TraesCS2B02G456700,TraesCS2D02G433400,01:01:01,syntenic,triad,2,ABD
5251,TraesCS2A02G436400,TraesCS2B02G456800,TraesCS2D02G433500,01:01:01,syntenic,triad,2,ABD
5252,TraesCS2A02G436300,TraesCS2B02G456900,TraesCS2D02G433600,01:01:01,syntenic,triad,2,ABD
5253,TraesCS2A02G436200,TraesCS2B02G457000,TraesCS2D02G433700,01:01:01,syntenic,triad,2,ABD
5254,TraesCS2A02G436000,TraesCS2B02G457200,TraesCS2D02G433900,01:01:01,syntenic,triad,2,ABD
5255,TraesCS2A02G435900,TraesCS2B02G457300,TraesCS2D02G434000,01:01:01,syntenic,triad,2,ABD
5256,TraesCS2A02G437700,TraesCS2B02G457600,TraesCS2D02G434500,01:01:01,syntenic,triad,2,ABD
5257,TraesCS2A02G437600,TraesCS2B02G457700,TraesCS2D02G434600,01:01:01,syntenic,triad,2,ABD
5258,TraesCS2A02G437500,TraesCS2B02G457800,TraesCS2D02G434700,01:01:01,syntenic,triad,2,ABD
5259,TraesCS2A02G437400,TraesCS2B02G457900,TraesCS2D02G434800,01:01:01,syntenic,triad,2,ABD
5260,TraesCS2A02G434900,TraesCS2B02G458000,TraesCS2D02G434900,01:01:01,syntenic,triad,2,ABD
5261,TraesCS2A02G435000,TraesCS2B02G458100,TraesCS2D02G435000,01:01:01,syntenic,triad,2,ABD
5262,TraesCS2A02G435100,TraesCS2B02G458400,TraesCS2D02G435200,01:01:01,syntenic,triad,2,ABD
5263,TraesCS2A02G438900,TraesCS2B02G458500,TraesCS2D02G435300,01:01:01,syntenic,triad,2,ABD
5264,TraesCS2A02G438800,TraesCS2B02G458600,TraesCS2D02G435400,01:01:01,syntenic,triad,2,ABD
5265,TraesCS2A02G438200,TraesCS2B02G459100,TraesCS2D02G436200,01:01:01,syntenic,triad,2,ABD
5266,TraesCS2A02G439400,TraesCS2B02G459300,TraesCS2D02G436700,01:01:01,syntenic,triad,2,ABD
5267,TraesCS2A02G439500,TraesCS2B02G459400,TraesCS2D02G436800,01:01:01,syntenic,triad,2,ABD
5268,TraesCS2A02G441400,TraesCS2B02G459700,TraesCS2D02G437400,01:01:01,syntenic,triad,2,ABD
5269,TraesCS2A02G441300,TraesCS2B02G459800,TraesCS2D02G437600,01:01:01,syntenic,triad,2,ABD
5270,TraesCS2A02G441100,TraesCS2B02G460100,TraesCS2D02G437800,01:01:01,syntenic,triad,2,ABD
5271,TraesCS2A02G440900,TraesCS2B02G460000,TraesCS2D02G437900,01:01:01,syntenic,triad,2,ABD
5272,TraesCS2A02G440800,TraesCS2B02G460200,TraesCS2D02G438000,01:01:01,syntenic,triad,2,ABD
5273,TraesCS2A02G440700,TraesCS2B02G460300,TraesCS2D02G438100,01:01:01,syntenic,triad,2,ABD
5274,TraesCS2A02G440100,TraesCS2B02G461300,TraesCS2D02G438700,01:01:01,syntenic,triad,2,ABD
5275,TraesCS2A02G440000,TraesCS2B02G461400,TraesCS2D02G438800,01:01:01,syntenic,triad,2,ABD
5276,TraesCS2A02G439900,TraesCS2B02G461500,TraesCS2D02G438900,01:01:01,syntenic,triad,2,ABD
5277,TraesCS2A02G439800,TraesCS2B02G461700,TraesCS2D02G439100,01:01:01,syntenic,triad,2,ABD
5278,TraesCS2A02G441600,TraesCS2B02G461800,TraesCS2D02G439300,01:01:01,syntenic,triad,2,ABD
5279,TraesCS5A02G296000,TraesCS2B02G462200,TraesCS2D02G439800,01:01:01,non_syntenic,triad,,ABD
5280,TraesCS2A02G442000,TraesCS2B02G462600,TraesCS2D02G440500,01:01:01,syntenic,triad,2,ABD
5281,TraesCS2A02G442200,TraesCS2B02G462800,TraesCS2D02G440900,01:01:01,syntenic,triad,2,ABD
